,,Ciclo Respiratorio,Normal,Crepitancia,Sibilancia,Varianza,Rango,Suma de Promedios,Promedio de Espectros
140_2b2_Ll_mc_LittC2SE.wav,10,11.0,1,0.0,0.0,1.3942229671069487e-05,0.026301824997603203,-2.6611918519443454e-06,2.7874623554011235e-05
140_2b2_Tc_mc_LittC2SE.wav,0,1.0,1,0.0,0.0,5.7843896447999445e-05,0.11680793501252199,1.2410072578750147e-06,0.00011568200879555908
140_2b2_Tc_mc_LittC2SE.wav,1,2.0,0,1.0,0.0,7.220071604855666e-05,0.10218955904782392,-4.379753985711214e-08,0.0001443955563877995
140_2b2_Tc_mc_LittC2SE.wav,2,3.0,1,0.0,0.0,5.616507929392975e-05,0.14121391551841783,3.9602691176232314e-07,0.000112327997311864
140_2b2_Tc_mc_LittC2SE.wav,3,4.0,1,0.0,0.0,9.219517685877942e-05,0.20502779272312255,3.06706416402788e-06,0.00018438631609047382
140_2b2_Tc_mc_LittC2SE.wav,4,5.0,1,0.0,0.0,4.924800604379123e-05,0.13343392737830764,7.076706856985957e-08,9.849367839066522e-05
140_2b2_Tc_mc_LittC2SE.wav,5,6.0,1,0.0,0.0,4.814012482642634e-05,0.12414647823913767,-3.134191814517293e-07,9.627811246640091e-05
140_2b2_Tc_mc_LittC2SE.wav,6,7.0,1,0.0,0.0,6.565009230948434e-05,0.11960731189660681,1.8321425387109693e-08,0.00013129439536920591
140_2b2_Tc_mc_LittC2SE.wav,7,8.0,1,0.0,0.0,6.855662388544909e-05,0.14496071220934248,2.2144817133938738e-08,0.00013710617387894278
140_2b2_Tc_mc_LittC2SE.wav,8,9.0,1,0.0,0.0,4.700362392452575e-05,0.10386889023895408,-1.8127897028817648e-07,9.40033968291077e-05
140_2b2_Tc_mc_LittC2SE.wav,9,10.0,1,0.0,0.0,5.1650569244050357e-05,0.09898684715301531,1.1522100947985775e-06,0.00010329795391634881
140_2b3_Ll_mc_LittC2SE.wav,0,1.0,1,0.0,0.0,0.00010379797581526383,0.35313581009266226,-5.351863170031497e-07,0.00020759019706499375
140_2b3_Ll_mc_LittC2SE.wav,1,2.0,0,0.0,1.0,6.574806528889446e-05,0.09045883946870042,-4.0264426620836733e-07,0.00013149330974093935
140_2b3_Ll_mc_LittC2SE.wav,2,3.0,0,0.0,1.0,3.0324538437545228e-05,0.06519851309515604,-6.816413832717413e-07,6.0647930866306316e-05
140_2b3_Ll_mc_LittC2SE.wav,3,4.0,0,0.0,1.0,9.503251859989546e-05,0.19930950286313037,2.6298642503722827e-07,0.00019005530375188804
140_2b3_Ll_mc_LittC2SE.wav,4,5.0,1,0.0,0.0,4.5840733910938886e-05,0.06992575794264544,1.0981876142919952e-06,9.167718824068833e-05
140_2b3_Ll_mc_LittC2SE.wav,5,6.0,1,0.0,0.0,4.337765644636133e-05,0.06605672560477766,-4.162657792094573e-07,8.675175894929994e-05
140_2b3_Ll_mc_LittC2SE.wav,6,7.0,1,0.0,0.0,3.486063344818649e-05,0.07399138276080974,-3.548238218029652e-07,6.971985724681985e-05
140_2b3_Ll_mc_LittC2SE.wav,7,8.0,1,0.0,0.0,4.065171869972185e-05,0.07377326211259233,2.417969181958204e-07,8.130176145457643e-05
140_2b3_Ll_mc_LittC2SE.wav,8,9.0,1,0.0,0.0,5.476787029487692e-05,0.08110587492031578,2.3133905351964356e-06,0.00010953263601119845
140_2b3_Tc_mc_LittC2SE.wav,0,1.0,1,0.0,0.0,0.0007351276057692186,0.5625988664539707,1.023925738628591e-06,0.001470223671826502
140_2b3_Tc_mc_LittC2SE.wav,1,2.0,0,0.0,1.0,0.0003734992299595072,0.5097922087972995,-7.034117444489535e-08,0.0007469678590235197
140_2b3_Tc_mc_LittC2SE.wav,2,3.0,0,0.0,1.0,6.639282888103793e-05,0.15582527156487858,2.6918046030620215e-07,0.0001327802546998297
140_2b3_Tc_mc_LittC2SE.wav,3,4.0,0,0.0,1.0,7.080220895653064e-05,0.17256807201962987,-6.201070736510008e-07,0.00014159830214827276
140_2b3_Tc_mc_LittC2SE.wav,4,5.0,0,0.0,1.0,6.418021605138517e-05,0.10309295614403075,4.439265268406023e-07,0.0001283541629729973
140_2b3_Tc_mc_LittC2SE.wav,5,6.0,1,0.0,0.0,9.432834797925333e-05,0.200890304521326,-1.3155898576414067e-06,0.00018865292870150845
140_2b3_Tc_mc_LittC2SE.wav,6,7.0,1,0.0,0.0,7.905366342230946e-05,0.12709471822461404,5.901461768451093e-07,0.0001581004983343466
140_2b3_Tc_mc_LittC2SE.wav,7,8.0,0,0.0,1.0,9.024888834061894e-05,0.13444914496443158,6.554536350380342e-07,0.0001804941959445159
140_2b3_Tc_mc_LittC2SE.wav,8,9.0,0,0.0,1.0,5.847445564883174e-05,0.1009115639049733,-3.9966544659355905e-07,0.00011694386038156698
140_2b3_Tc_mc_LittC2SE.wav,9,10.0,1,0.0,0.0,1.1115197179241267e-05,0.021712136663430328,1.2696699802663972e-06,2.222739430526277e-05
141_1b1_Pr_mc_LittC2SE.wav,0,1.0,1,0.0,0.0,4.452556065053968e-06,0.049851294212732655,-8.996625919834074e-08,8.90498537416336e-06
141_1b1_Pr_mc_LittC2SE.wav,1,2.0,0,0.0,1.0,4.001665574155132e-05,0.09336398378010141,-6.666040290634796e-07,8.003204727359209e-05
141_1b1_Pr_mc_LittC2SE.wav,2,3.0,0,0.0,1.0,2.5181568416893237e-05,0.0842408714939932,4.0187120575448863e-07,5.036228188816215e-05
141_1b1_Pr_mc_LittC2SE.wav,3,4.0,0,1.0,1.0,2.4702944919918707e-05,0.12057332802150499,3.4553319340044836e-07,4.940500371500843e-05
141_1b1_Pr_mc_LittC2SE.wav,4,5.0,0,0.0,1.0,9.002747810535145e-05,0.08462997150621684,-2.2268220946308816e-07,0.0001800413486716906
141_1b2_Ar_mc_LittC2SE.wav,0,1.0,1,0.0,0.0,2.6389150222725323e-06,0.014689042920790537,-9.03658873384959e-08,5.277677787735562e-06
141_1b2_Ar_mc_LittC2SE.wav,1,2.0,1,0.0,0.0,1.9054106228997616e-06,0.015240472345304141,-6.125954392328382e-08,3.8107470258901694e-06
141_1b2_Ar_mc_LittC2SE.wav,2,3.0,0,0.0,1.0,2.161012213771879e-06,0.01625467716300629,1.0820730406289776e-07,4.321972643205643e-06
141_1b2_Ar_mc_LittC2SE.wav,3,4.0,0,1.0,1.0,2.548319828455056e-06,0.031022968201154615,-2.874782086890303e-08,5.096537903203493e-06
141_1b2_Ar_mc_LittC2SE.wav,4,5.0,0,0.0,1.0,2.6943979461971303e-06,0.018049866580186036,1.8669731105299134e-08,5.388682226299374e-06
141_1b2_Ar_mc_LittC2SE.wav,5,6.0,1,0.0,0.0,1.0491193106510058e-06,0.011367291515710781,1.2889289006064579e-06,2.0976045207818236e-06
141_1b2_Lr_mc_LittC2SE.wav,0,1.0,1,0.0,0.0,1.0473857881267752e-06,0.013323668439572528,1.342862509466941e-08,2.094690452731893e-06
141_1b2_Lr_mc_LittC2SE.wav,1,2.0,0,0.0,1.0,3.2696774274047096e-06,0.02381739822449585,-3.133067548072392e-08,6.539223050180588e-06
141_1b2_Lr_mc_LittC2SE.wav,2,3.0,0,0.0,1.0,4.029838183500907e-06,0.025805839932431053,-5.563511976660217e-08,8.059513919378824e-06
141_1b2_Lr_mc_LittC2SE.wav,3,4.0,0,0.0,1.0,3.529252663423332e-06,0.029126237968972755,5.639135999977999e-08,7.058353941239343e-06
141_1b2_Lr_mc_LittC2SE.wav,4,5.0,0,0.0,1.0,3.7487423706367235e-06,0.025780569543085018,4.13115883845513e-08,7.4974074651428655e-06
141_1b2_Pr_mc_LittC2SE.wav,0,1.0,1,0.0,0.0,1.4478322157733877e-06,0.007318867098544299,3.802929952070523e-07,2.895179963681367e-06
141_1b2_Pr_mc_LittC2SE.wav,1,2.0,0,1.0,1.0,4.194773526893676e-05,0.10614189123472786,-1.5184971628689504e-06,8.389465860431695e-05
141_1b2_Pr_mc_LittC2SE.wav,2,3.0,0,1.0,1.0,4.670445353792742e-05,0.09571284560476556,4.2797528507417557e-07,9.340791524223047e-05
141_1b2_Pr_mc_LittC2SE.wav,3,4.0,0,0.0,1.0,6.85004764516822e-05,0.12020716125144684,-7.503549212964394e-07,0.00013699810156818067
141_1b2_Pr_mc_LittC2SE.wav,4,5.0,0,1.0,1.0,4.71917570311137e-05,0.09115688946910563,7.276232434319203e-07,9.438254125694549e-05
141_1b2_Pr_mc_LittC2SE.wav,5,6.0,0,0.0,1.0,5.4819325763242355e-05,0.10107174392641208,-7.826155466284714e-08,0.00010963381523837149
141_1b2_Tc_mc_LittC2SE.wav,0,1.0,1,0.0,0.0,7.343411444848262e-07,0.026155579309598734,-9.538916169125071e-08,1.4686666942204652e-06
141_1b2_Tc_mc_LittC2SE.wav,1,2.0,1,0.0,0.0,3.308698624560431e-07,0.008508243346727357,1.8925590508960004e-08,6.617260404460338e-07
141_1b2_Tc_mc_LittC2SE.wav,2,3.0,1,0.0,0.0,3.584362399263387e-07,0.008522858658836865,2.784029376601968e-08,7.168650910905425e-07
141_1b2_Tc_mc_LittC2SE.wav,3,4.0,1,0.0,0.0,3.233545294884299e-07,0.006405448768518141,1.7999622676459317e-09,6.467021920964952e-07
141_1b2_Tc_mc_LittC2SE.wav,4,5.0,1,0.0,0.0,2.406593056812821e-07,0.005358823348408759,3.0079300849357236e-08,4.813075424955931e-07
141_1b3_Al_mc_LittC2SE.wav,0,1.0,1,0.0,0.0,4.923307613006478e-07,0.0066904836631197845,-4.243322501488973e-08,9.84648330812187e-07
141_1b3_Al_mc_LittC2SE.wav,1,2.0,0,0.0,1.0,4.722855041398839e-07,0.007317098379721145,-6.02362864847353e-08,9.445616080667162e-07
141_1b3_Al_mc_LittC2SE.wav,2,3.0,0,0.0,1.0,8.71960052687558e-07,0.0211052549198247,2.1470041005209863e-07,1.7438999760973858e-06
141_1b3_Al_mc_LittC2SE.wav,3,4.0,0,0.0,1.0,5.413250508221059e-07,0.008409710737691593,-2.1283495206999922e-08,1.0826397802711902e-06
141_1b3_Al_mc_LittC2SE.wav,4,5.0,0,0.0,1.0,5.752707443645349e-07,0.012888693040286642,8.412549995186129e-08,1.1505049636024439e-06
141_1b3_Ar_mc_LittC2SE.wav,0,1.0,1,0.0,0.0,1.8523663904926302e-06,0.013515131139436903,-9.445969197232233e-08,3.704579070389418e-06
141_1b3_Ar_mc_LittC2SE.wav,1,2.0,0,0.0,1.0,2.542137164537093e-06,0.02136788006497177,1.3295104210912405e-07,5.084168828693852e-06
141_1b3_Ar_mc_LittC2SE.wav,2,3.0,1,0.0,0.0,3.2584216050700093e-06,0.01951733401901767,-3.1086452607294555e-08,6.516776691377028e-06
141_1b3_Ar_mc_LittC2SE.wav,3,4.0,0,0.0,1.0,3.6647360877239705e-06,0.029535372154841477,8.066328101471403e-09,7.329316013262464e-06
141_1b3_Ar_mc_LittC2SE.wav,4,5.0,0,0.0,1.0,2.600695929257007e-06,0.03113321466883294,2.000498725579692e-07,5.201254277393066e-06
141_1b3_Pr_mc_LittC2SE.wav,0,1.0,0,1.0,1.0,3.8148629445177554e-05,0.08576575810229245,-6.575044250934758e-07,7.629554087056475e-05
141_1b3_Pr_mc_LittC2SE.wav,1,2.0,0,1.0,1.0,6.109497779387809e-05,0.2536222939343507,-1.2154061912534943e-07,0.00012218739491975692
141_1b3_Pr_mc_LittC2SE.wav,2,3.0,0,1.0,1.0,4.5494234362445265e-05,0.15746461274775886,3.204372725100661e-07,9.098756322283324e-05
141_1b3_Pr_mc_LittC2SE.wav,3,4.0,0,1.0,1.0,5.1217331218944444e-05,0.17368320113165125,4.8268526208039525e-08,0.00010243244293142247
141_1b3_Pr_mc_LittC2SE.wav,4,5.0,0,1.0,1.0,4.592290718199476e-05,0.14022380436488405,1.2968253466464125e-07,9.184386434669945e-05
141_1b3_Pr_mc_LittC2SE.wav,5,6.0,0,1.0,1.0,4.497834831270792e-05,0.08187455616316278,-2.7387744096582104e-06,8.994241098199429e-05
142_1b1_Pl_mc_LittC2SE.wav,0,1.0,0,1.0,0.0,6.304986076013528e-07,0.011938744585601603,-6.534310528100638e-08,1.2609230955756441e-06
142_1b1_Pl_mc_LittC2SE.wav,1,2.0,0,1.0,0.0,6.992127622567063e-07,0.016245542997754134,9.622052634353226e-09,1.39837778853374e-06
142_1b1_Pl_mc_LittC2SE.wav,2,3.0,0,1.0,0.0,7.457728669432086e-07,0.016786898602024317,-1.5772845063093326e-08,1.4914916217933285e-06
142_1b1_Pl_mc_LittC2SE.wav,3,4.0,0,1.0,0.0,7.779259506734401e-07,0.01563797996458731,-1.9230955415561905e-08,1.5557881656579972e-06
142_1b1_Pl_mc_LittC2SE.wav,4,5.0,0,1.0,0.0,8.410583309028866e-07,0.026781971044282663,1.7444083164349582e-07,1.6820900914408621e-06
142_1b1_Pl_mc_LittC2SE.wav,5,6.0,0,1.0,0.0,7.484277358696145e-07,0.015528128837748179,-2.190055297702474e-07,1.496829078688629e-06
142_1b1_Pl_mc_LittC2SE.wav,6,7.0,0,1.0,0.0,9.448433189028843e-07,0.01447159341997078,-8.217943808467721e-08,1.8896148057216159e-06
142_1b1_Pl_mc_LittC2SE.wav,7,8.0,0,1.0,0.0,8.18018594021153e-07,0.012170268355040183,1.9429016498789486e-08,1.6359794733921465e-06
142_1b1_Pl_mc_LittC2SE.wav,8,9.0,0,1.0,0.0,3.075174540496e-06,0.01980041853484958,-9.172355909640831e-07,6.149440744102174e-06
143_1b1_Al_sc_Meditron.wav,0,1.0,1,0.0,0.0,7.889833305667574e-06,0.05169367858127231,-3.532091102942259e-07,1.5778722625536426e-05
143_1b1_Al_sc_Meditron.wav,1,2.0,1,0.0,0.0,1.335687521534614e-05,0.060702657216957404,-1.299397802443132e-06,2.67116563842526e-05
143_1b1_Al_sc_Meditron.wav,2,3.0,1,0.0,0.0,1.2020773616634566e-05,0.0558992642138398,1.299995205260387e-06,2.403986999403144e-05
143_1b1_Al_sc_Meditron.wav,3,4.0,1,0.0,0.0,8.563272229352234e-06,0.04746019954658201,3.6346852460300017e-07,1.7125467317543538e-05
143_1b1_Al_sc_Meditron.wav,4,5.0,1,0.0,0.0,1.1825012054961902e-05,0.0525964294815165,1.37769440813744e-06,2.3649161285257268e-05
143_1b1_Al_sc_Meditron.wav,5,6.0,1,0.0,0.0,2.466313159761881e-05,0.0657831410782124,4.973956432080558e-06,4.9324422113452215e-05
143_1b1_Al_sc_Meditron.wav,6,7.0,1,0.0,0.0,2.018925397289136e-05,0.08817656017878547,-2.9638294019649157e-08,4.037735268977601e-05
143_1b1_Al_sc_Meditron.wav,7,8.0,1,0.0,0.0,4.048963963914519e-05,0.12460418667037407,7.064808723219239e-07,8.097149131144305e-05
143_1b1_Al_sc_Meditron.wav,8,9.0,1,0.0,0.0,1.6846187951514847e-05,0.04292042008898757,-3.765134714668873e-07,3.3690704322562184e-05
143_1b1_Al_sc_Meditron.wav,9,10.0,1,0.0,0.0,9.576127302949028e-06,0.04844313966282781,-5.629683930572973e-07,1.9150492993075577e-05
143_1b1_Al_sc_Meditron.wav,10,11.0,1,0.0,0.0,1.2669705010898545e-05,0.05217928357487686,-8.797616096068442e-08,2.5337320862754967e-05
143_1b1_Al_sc_Meditron.wav,11,12.0,1,0.0,0.0,1.2069463728829217e-05,0.05589602825408721,1.958685456748775e-07,2.413801524665935e-05
143_1b1_Al_sc_Meditron.wav,12,13.0,1,0.0,0.0,1.4942562375568084e-05,0.05305667605895295,9.579756707713061e-08,2.9882968537229164e-05
143_1b1_Al_sc_Meditron.wav,13,14.0,1,0.0,0.0,1.0410775801865348e-05,0.05027865778431795,-7.756880495750084e-07,2.082071526248698e-05
143_1b1_Al_sc_Meditron.wav,14,15.0,1,0.0,0.0,1.353542229159018e-05,0.054535906895532824,3.447321593631359e-09,2.706956184793666e-05
143_1b1_Al_sc_Meditron.wav,15,16.0,1,0.0,0.0,6.13963820605171e-06,0.04174941525127718,-2.4735406465332743e-08,1.2278264022259896e-05
143_1b1_Al_sc_Meditron.wav,16,17.0,1,0.0,0.0,1.7101202062809272e-05,0.0681469920837692,-3.827366719903592e-07,3.420122375551482e-05
143_1b1_Al_sc_Meditron.wav,17,18.0,1,0.0,0.0,5.573141202698337e-06,0.01509807772090391,7.849705204301104e-06,1.1143073918809052e-05
144_1b1_Al_sc_Meditron.wav,0,1.0,1,0.0,0.0,6.618887982941093e-05,0.13207998893792375,2.3677275152898861e-07,0.00013237544802958886
144_1b1_Al_sc_Meditron.wav,1,2.0,1,0.0,0.0,4.6569181730683454e-05,0.11227626914090771,1.494611942790176e-08,9.313644181484832e-05
144_1b1_Al_sc_Meditron.wav,2,3.0,1,0.0,0.0,4.761322059323469e-05,0.1034566936860549,-3.195714747112089e-07,9.52242948031762e-05
144_1b1_Al_sc_Meditron.wav,3,4.0,1,0.0,0.0,5.6233583821581704e-05,0.11760548818551998,3.360104589161009e-09,0.00011246227308455767
144_1b1_Al_sc_Meditron.wav,4,5.0,1,0.0,0.0,9.570974522149384e-05,0.1295295954482166,-4.1586363716761557e-07,0.0001914131541473755
144_1b1_Al_sc_Meditron.wav,5,6.0,1,0.0,0.0,6.294606912699736e-05,0.1353903899164373,1.6434815590136076e-07,0.00012588987807197934
144_1b1_Al_sc_Meditron.wav,6,7.0,1,0.0,0.0,3.7536804900554554e-05,0.11052265223575283,-8.472172484310261e-08,7.50719643160617e-05
144_1b1_Al_sc_Meditron.wav,7,8.0,1,0.0,0.0,3.296069313705427e-05,0.11481619722458972,2.784599573680043e-07,6.591948213239061e-05
144_1b1_Al_sc_Meditron.wav,8,9.0,1,0.0,0.0,5.8985261962165595e-05,0.1331920951532083,-3.4680436140918933e-07,0.00011796549362738749
144_1b1_Al_sc_Meditron.wav,9,10.0,1,0.0,0.0,3.26724962156408e-05,0.07519013037893924,3.681849373161472e-06,6.53396677089518e-05
144_1b1_Tc_sc_Meditron.wav,0,1.0,1,0.0,0.0,3.619409026290455e-05,0.05762768997625882,1.596399247507788e-06,7.237772735894616e-05
144_1b1_Tc_sc_Meditron.wav,1,2.0,1,0.0,0.0,5.08439853511274e-05,0.10121011200014346,-1.1402363708863898e-07,0.00010168566495714791
144_1b1_Tc_sc_Meditron.wav,2,3.0,1,0.0,0.0,3.049953522705119e-05,0.07714307677983201,-3.983701669918331e-07,6.0996223090499995e-05
144_1b1_Tc_sc_Meditron.wav,3,4.0,1,0.0,0.0,3.0322222826058256e-05,0.0644963557807876,-3.703855704082335e-07,6.0641912149770664e-05
144_1b1_Tc_sc_Meditron.wav,4,5.0,1,0.0,0.0,1.8651424717639762e-05,0.047331841223599874,1.2025496668527625e-07,3.7301596358272044e-05
144_1b1_Tc_sc_Meditron.wav,5,6.0,1,0.0,0.0,2.608180692370458e-05,0.0558646982686241,5.705784435217065e-07,5.216261653145151e-05
144_1b1_Tc_sc_Meditron.wav,6,7.0,1,0.0,0.0,1.064030768659652e-05,0.033752612733394874,-1.4908414712395395e-07,2.1279599543541346e-05
144_1b1_Tc_sc_Meditron.wav,7,8.0,1,0.0,0.0,1.52725157426343e-05,0.1126259862272109,-2.5215632155353555e-07,3.0544512876292276e-05
144_1b1_Tc_sc_Meditron.wav,8,9.0,1,0.0,0.0,2.735062363127796e-05,0.06417772781731704,-1.324184365325754e-07,5.470005805330198e-05
144_1b1_Tc_sc_Meditron.wav,9,10.0,1,0.0,0.0,2.4017579615156144e-05,0.05363402561316413,-3.456312491818704e-07,4.80322548733844e-05
145_2b2_Al_mc_AKGC417L.wav,0,1.0,1,0.0,0.0,0.00017235461853235107,0.1676049619452623,-4.702633061972574e-07,0.0003447011561111174
145_2b2_Al_mc_AKGC417L.wav,1,2.0,1,0.0,0.0,0.00010469076452726994,0.11372507468917221,2.611276858291324e-07,0.00020937660659993548
145_2b2_Al_mc_AKGC417L.wav,2,3.0,1,0.0,0.0,8.309251944265489e-05,0.1010483119528874,1.9292270067132848e-06,0.00016618300966484873
145_2b2_Al_mc_AKGC417L.wav,3,4.0,1,0.0,0.0,0.00016642804986260524,0.12534269534390297,8.91251085416277e-07,0.00033284827242127804
145_2b2_Al_mc_AKGC417L.wav,4,5.0,1,0.0,0.0,0.0001139004032816572,0.09754963095431919,5.178793192267065e-07,0.00022779407863849184
145_2b2_Ar_mc_AKGC417L.wav,0,1.0,0,1.0,0.0,9.4974467226931e-05,0.1408272259370461,-2.9037115947609458e-06,0.0001899444815168422
145_2b2_Ar_mc_AKGC417L.wav,1,2.0,1,0.0,0.0,6.28548103379091e-05,0.08241233399929154,4.5811800551172716e-07,0.0001257066653057628
145_2b2_Ar_mc_AKGC417L.wav,2,3.0,0,1.0,0.0,4.6044777930063034e-05,0.10703020164322237,9.64717997206046e-09,9.208843139060552e-05
145_2b2_Ar_mc_AKGC417L.wav,3,4.0,0,1.0,0.0,6.73568651798171e-05,0.09447087949418706,7.416775594133572e-07,0.0001347105624882559
145_2b2_Ar_mc_AKGC417L.wav,4,5.0,1,0.0,0.0,6.500750798650542e-05,0.10097395746482124,2.6636459594565697e-07,0.00013001117607768103
145_2b2_Lr_mc_AKGC417L.wav,0,1.0,1,0.0,0.0,3.683812297256369e-05,0.0964754036415741,1.4488509233392724e-06,7.367451876679923e-05
145_2b2_Lr_mc_AKGC417L.wav,1,2.0,1,0.0,0.0,1.4063893573783048e-05,0.07214312160194138,-5.398713628162566e-07,2.8127125877414988e-05
145_2b2_Lr_mc_AKGC417L.wav,2,3.0,1,0.0,0.0,1.2864394382955463e-05,0.06426537280499618,-2.873708610008742e-07,2.572847460174218e-05
145_2b2_Lr_mc_AKGC417L.wav,3,4.0,1,0.0,0.0,1.8771370752003673e-05,0.05855154900893027,-3.3239923973837644e-07,3.754185866470094e-05
145_2b2_Lr_mc_AKGC417L.wav,4,5.0,1,0.0,0.0,9.354577598019576e-06,0.032648295612919334,-1.7538860160865643e-07,1.8708602635266655e-05
145_2b2_Pr_mc_AKGC417L.wav,0,1.0,1,0.0,0.0,0.0019973815821295194,0.6716366628636616,-6.383338978219066e-06,0.003994669515780144
145_2b2_Pr_mc_AKGC417L.wav,1,2.0,1,0.0,0.0,0.0010429228261482437,0.5487944693180129,3.844441064044126e-06,0.0020857966151126366
145_2b2_Pr_mc_AKGC417L.wav,2,3.0,1,0.0,0.0,0.0007930325824797997,0.4231483559390379,2.4995190547556117e-06,0.0015860457981386937
145_2b2_Pr_mc_AKGC417L.wav,3,4.0,1,0.0,0.0,0.0023182813554451587,1.8975837266807682,-1.0483182671005977e-06,0.004636453679433269
145_2b2_Pr_mc_AKGC417L.wav,4,5.0,1,0.0,0.0,0.001979861301139555,0.8433604448953694,6.743516205500581e-07,0.003959605654861812
145_3b2_Ar_mc_AKGC417L.wav,0,1.0,1,0.0,0.0,6.522134414769543e-05,0.10877238228852673,-5.626456247148124e-07,0.00013043831293268682
145_3b2_Ar_mc_AKGC417L.wav,1,2.0,1,0.0,0.0,6.52602879133295e-05,0.08156350699450376,5.105807121575505e-07,0.0001305173235447935
145_3b2_Ar_mc_AKGC417L.wav,2,3.0,1,0.0,0.0,9.904741237344788e-05,0.20902222255538144,6.445881686660229e-07,0.0001980902829543255
145_3b2_Ar_mc_AKGC417L.wav,3,4.0,1,0.0,0.0,9.094414943479115e-05,0.17948564952296775,-4.501178831199304e-07,0.00018188363865183008
145_3b2_Ar_mc_AKGC417L.wav,4,5.0,1,0.0,0.0,0.00011165678124615685,0.21485362683274606,-1.043867069239526e-06,0.0002233085064888156
145_3b2_Ar_mc_AKGC417L.wav,5,6.0,1,0.0,0.0,6.398611337107892e-05,0.11081492797542457,-1.7185378013635672e-06,0.000127962705707507
145_3b2_Lr_mc_AKGC417L.wav,0,1.0,0,1.0,0.0,0.001069265131544904,0.42247110384491615,-1.2852430940460856e-06,0.002138458531621553
145_3b2_Lr_mc_AKGC417L.wav,1,2.0,0,1.0,0.0,0.00014988088793375993,0.12763414502074943,4.254670684427963e-07,0.0002997543064721279
145_3b2_Lr_mc_AKGC417L.wav,2,3.0,0,1.0,0.0,9.259277850352611e-05,0.09679360958745961,-1.5253484856339746e-06,0.00018518131118998947
145_3b2_Lr_mc_AKGC417L.wav,3,4.0,0,1.0,0.0,0.00018737213893364066,0.14640984941867838,-2.822014475966158e-06,0.0003747346764253683
145_3b2_Lr_mc_AKGC417L.wav,4,5.0,0,1.0,0.0,7.046471026660596e-05,0.07124207818386043,1.5128056996280692e-06,0.00014092622977473205
145_3b2_Lr_mc_AKGC417L.wav,5,6.0,0,1.0,0.0,5.559324871538803e-05,0.05053531794971222,-9.336695384390267e-07,0.00011117822524139799
145_3b4_Pl_mc_AKGC417L.wav,0,1.0,1,0.0,0.0,0.0022206950207107933,0.4289045003606241,-6.530083765418428e-06,0.004441277800076085
145_3b4_Pl_mc_AKGC417L.wav,1,2.0,1,0.0,0.0,0.003232763075274505,1.0476193936459683,-4.321047501735809e-06,0.0064654466882901945
145_3b4_Pl_mc_AKGC417L.wav,2,3.0,1,0.0,0.0,0.002191142715286635,0.9534034342871658,3.0511111538617006e-06,0.004382180084641139
145_3b4_Pl_mc_AKGC417L.wav,3,4.0,1,0.0,0.0,0.0014976624755202571,0.5068264661129424,-1.1352546930029115e-06,0.0029952499648106734
145_3b4_Pl_mc_AKGC417L.wav,4,5.0,1,0.0,0.0,0.0018755237940583447,0.47262657085987014,-1.155533318883272e-06,0.003750997628771068
146_2b2_Pl_mc_AKGC417L.wav,0,1.0,1,0.0,0.0,6.5443382754456e-06,0.04586979022839212,-1.6402581294338007e-08,1.3088390008648741e-05
146_2b2_Pl_mc_AKGC417L.wav,1,2.0,1,0.0,0.0,5.455086959288138e-06,0.041651675656553935,3.7916255897582046e-08,1.0910054145012559e-05
146_2b2_Pl_mc_AKGC417L.wav,2,3.0,0,1.0,1.0,4.907408516728263e-06,0.045961582120345595,2.5443408773609113e-08,9.814591151036476e-06
146_2b2_Pl_mc_AKGC417L.wav,3,4.0,0,1.0,1.0,7.254768453550118e-06,0.04452673078447347,1.7396656489223925e-07,1.4509215537038725e-05
146_2b2_Pl_mc_AKGC417L.wav,4,5.0,0,1.0,1.0,8.62346952246619e-06,0.05009507380404195,-1.6136234553461818e-07,1.7246719277111525e-05
146_2b4_Al_mc_AKGC417L.wav,0,1.0,1,0.0,0.0,1.3495720551052371e-05,0.06373319158207229,2.7590980613328643e-07,2.6991111608695474e-05
146_2b4_Al_mc_AKGC417L.wav,1,2.0,1,0.0,0.0,7.836244123631416e-06,0.045469174797003464,-1.1755355146271425e-07,1.567230164780758e-05
146_2b4_Al_mc_AKGC417L.wav,2,3.0,1,0.0,0.0,7.34946522385316e-06,0.0375966551133079,3.440917492135245e-08,1.469876674428225e-05
146_2b4_Al_mc_AKGC417L.wav,3,4.0,1,0.0,0.0,6.7502833389495e-06,0.0378980322562423,8.455759837509874e-08,1.3500405937731391e-05
146_2b4_Al_mc_AKGC417L.wav,4,5.0,1,0.0,0.0,5.945811718291007e-06,0.04427424667939511,-2.332544452771633e-08,1.1891324419170547e-05
146_2b4_Al_mc_AKGC417L.wav,5,6.0,1,0.0,0.0,5.793462149746371e-06,0.018238484081028773,-5.50602618803879e-07,1.1585715060889163e-05
146_2b4_Ar_mc_AKGC417L.wav,0,1.0,1,0.0,0.0,4.446831020905338e-06,0.026706799134885092,-8.993568899409188e-08,8.893441344454934e-06
146_2b4_Ar_mc_AKGC417L.wav,1,2.0,1,0.0,0.0,3.228198848224237e-06,0.023517510317954703,-7.205074169052072e-08,6.456319113224321e-06
146_2b4_Ar_mc_AKGC417L.wav,2,3.0,1,0.0,0.0,2.8529285000389896e-06,0.027128161836972663,1.0644194917374785e-07,5.705733161618946e-06
